UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0755976N,UNIVERSITE PARIS CITE,327,5333,26-I-1,MCF,Non,64,65,,01/09/2023,02/02/2023,06/03/2023,Microbiologie moléculaire et génétique bactérienne,Campus Grands Moulins,S
0755976N,UNIVERSITE PARIS CITE,328,5334,26-I-1,MCF,Non,64,31,,01/09/2023,02/02/2023,06/03/2023,"Chemoinformatique, Bioinformatique, Biostatistique",Campus Grands Moulins,S
0755976N,UNIVERSITE PARIS CITE,333,5058,26-I-1,MCF,Non,64,,,01/09/2023,02/02/2023,06/03/2023,Biochimie et biologie moléculaire,Saint-Germain-des-Pres,S
0811293R,INSTITUT NATIONAL UNIV. D'ALBI,4167 *,,26-I-1,MCF,Non,64,,,01/09/2023,23/02/2023,30/03/2023,Biochimie,ALBI,
0830766G,UNIVERSITE DE TOULON (VAR),4242 *,,26-I-1,MCF,Non,64,65,67,01/09/2023,23/02/2023,30/03/2023,La personne recrutée possédera des compétences en microbiologieenvironnementale et écologie microbienne avec un intérêt marqué pour desapproches de biologie moléculaire et de biochimie.,Campus de La Garde,
0870669E,UNIVERSITE DE LIMOGES,4450 *,,26-I-1,MCF,Non,64,65,,01/09/2023,23/02/2023,30/03/2023,Enseignant-Chercheur spécialiste en Génomique et Génétique moléculaire en santé humaine et animale,LIMOGES,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4318 *,EPE-0149,26-I-1,MCF,Non,64,68,27,01/09/2023,23/02/2023,30/03/2023,BIOLOGIE SYNTHETIQUE,EVRY,
0931238R,UNIVERSITE PARIS 13,4510 *,0374,26-I-1,MCF,Non,64,,,01/09/2023,23/02/2023,30/03/2023,Signalisation tumorale et résistance aux traitements,Bobigny,
0931238R,UNIVERSITE PARIS 13,4511 *,0552,26-I-1,MCF,Non,64,,,01/09/2023,23/02/2023,30/03/2023,Biochimie Biologie moléculaire,Bobigny,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,5005 *,1994,26-I-1,MCF,Non,64,65,,01/09/2023,23/02/2023,30/03/2023,"Maître de conférences en biotechnologies, modélisation expérimentale de la cellule à l'animal et techniques d'analyses biologiques",faculte de sante,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,5006 *,1995,26-I-1,MCF,Non,64,,,01/09/2023,23/02/2023,30/03/2023,"Maître de conférences en oncologie moléculaire, modélisation préclinique et techniques d¿analyses biologiques.",faculte de sante,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,5009 *,1998,26-I-1,MCF,Non,64,65,,01/09/2023,23/02/2023,30/03/2023,"Maître de conférences en génétique, biologie du vieillissement et techniques d¿analyses biologiques",faculte de sante,
0952259P,CY CERGY PARIS UNIVERSITE,168 *,,26-I-1,MCF,Non,64,65,,01/09/2023,23/02/2023,30/03/2023,"Enseignement en biochimie, biotechnologies, biologie cellulaire.",IST - Neuville sur Oise - CERGY,
9740478B,UNIVERSITE DE LA REUNION,4399,,26-I-1,MCF,Non,64,,,01/09/2023,01/03/2023,31/03/2023,Biochimie des interactions appliquée à la santé végétale en environnement tropical,SAINT PIERRE,
0211139Z,UNIVERSITE DE DIJON (IUT DIJON),4712 *,E000000826,26-I-1,MCF,Non,65,,,01/09/2023,23/02/2023,30/03/2023,microbiologie,DIJON,
0211237F,UNIVERSITE DE DIJON,4728 *,E000001129,26-I-1,MCF,Non,65,,,01/09/2023,23/02/2023,30/03/2023,Biologie Cellulaire,DIJON,
0311384L,UNIVERSITE TOULOUSE 3,4803 *,203525,26-I-1,MCF,Non,65,,,01/09/2023,23/02/2023,30/03/2023,Microbiologie,TOULOUSE,
0311384L,UNIVERSITE TOULOUSE 3,4805 *,203524,26-I-1,MCF,Non,65,,,01/09/2023,23/02/2023,30/03/2023,Enseignement de biologie cellulaire et biologie du développement en Licence. Recherche dans le domaine de la mécanique cellulaireparticipant à l'émergence de projets translationnels.,Toulouse,
0311384L,UNIVERSITE TOULOUSE 3,4820 *,46569,26-I-1,MCF,Non,65,,,01/09/2023,23/02/2023,30/03/2023,"Enseignement : génétique (licence et master) procaryote et eucaryote.Recherche : génétique procaryote (mycobactéries) ou génétique eucaryote (levure, C. elegans, drosophile, poisson zèbre, souris)",Toulouse,
0333298F,UNIVERSITE DE BORDEAUX,730 *,,26-I-1,MCF,Non,65,,,01/09/2023,23/02/2023,30/03/2023,Génétique,Bordeaux/Talence,S
0542493S,UNIVERSITE DE LORRAINE,1629 *,65-66MCF0782,26-I-1,MCF,Non,65,66,,01/09/2023,23/02/2023,30/03/2023,"Physiologie humaine et immunologie, biologie cellulaire et moléculaire médicale",THIONVILLE,
0542493S,UNIVERSITE DE LORRAINE,1644 *,65MCF1118,26-I-1,MCF,Non,65,,,01/09/2023,23/02/2023,30/03/2023,"Biologie cellulaire et moléculaire, méthodes de recherche",NANCY,
0595964M,UNIVERSITE DU LITTORAL,4351 *,,26-I-1,MCF,Non,65,,,01/09/2023,23/02/2023,30/03/2023,"Biologie cellulaire, Biochimie métabolique et structurale, Microbiologie et  Biologie moléculaire appliquée à l¿agroalimentaire. Recherche sur la qualité et l¿authenticité des produits de la mer.",Boulogne sur Mer et Calais,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,98 *,MCF0007,26-I-1,MCF,Non,65,,,01/09/2023,23/02/2023,30/03/2023,"Enseignement en Licence Sciences de la Vie, en Masters Biologie-Santé et Bio-informatique. La mission - développer une recherche de haut niveau sur une des thématiques des équipes d'accueils.",Aubiere,
0673021V,UNIVERSITE DE STRASBOURG,4867 *,,26-I-1,MCF,Non,65,,,01/09/2023,23/02/2023,30/03/2023,Biologie végétale,Strasbourg,
0673021V,UNIVERSITE DE STRASBOURG,4868 *,,26-I-1,MCF,Non,65,,,01/09/2023,23/02/2023,30/03/2023,Biologie cellulaire/immunologie,Strasbourg,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4696,1852,26-I-1,MCF,Non,65,,,01/09/2023,20/02/2023,22/03/2023,Génétique fonctionnelle du développement,Villeurbanne,S
0720916E,UNIVERSITE DU MANS,4386 *,6500MCF0012,26-I-1,MCF,Non,65,64,,01/09/2023,23/02/2023,30/03/2023,Enseignant-chercheur (MCF) en Biologie cellulaire,LE MANS,S
0755976N,UNIVERSITE PARIS CITE,331,4825,26-I-1,MCF,Non,65,,,01/09/2023,02/02/2023,06/03/2023,Neurobiologie cellulaire et électrophysiologie,Saint-Germain-des-Pres,S
0755976N,UNIVERSITE PARIS CITE,332,4826,26-I-1,MCF,Non,65,,,01/09/2023,02/02/2023,06/03/2023,Biologie cellulaire,Saint-Germain-des-Pres,S
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4317 *,EPE-0248,26-I-1,MCF,Non,65,,,01/09/2023,23/02/2023,30/03/2023,IMMUNOLOGIE - VIROLOGIE,EVRY,
0912408Y,UNIVERSITE PARIS SACLAY,236 *,65-64MCF501,26-I-1,MCF,Non,65,64,,01/09/2023,23/02/2023,30/03/2023,Biotechnologies,Faculte des Sciences,
0931238R,UNIVERSITE PARIS 13,4512 *,0101,26-I-1,MCF,Non,65,,,01/09/2023,23/02/2023,30/03/2023,"immunologie, inflammation, thérapies ciblées, maladies ostéo-articulaires, autoimmunité, physiopathologie, cytokines.",Bobigny,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,5007 *,1996,26-I-1,MCF,Non,65,,,01/09/2023,23/02/2023,30/03/2023,"Maître de conférences en microbiologie, écologie, interactions hôtes pathogène dans un contexte One Health",faculte de sante,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,5008 *,1997,26-I-1,MCF,Non,65,,,01/09/2023,23/02/2023,30/03/2023,Maître de conférences en immunologie et infectieux,faculte de sante,
0062205P,UNIVERSITE COTE D'AZUR,181 *,66MCF0401,26-I-1,MCF,Non,66,,,01/09/2023,23/02/2023,30/03/2023,Sciences du Végétal et Microbiologie,NICE,
0062205P,UNIVERSITE COTE D'AZUR,182 *,66MCF0014,26-I-1,MCF,Non,66,,,01/09/2023,23/02/2023,30/03/2023,Physiologie animal,NICE,
0211237F,UNIVERSITE DE DIJON,4722 *,E000000868,26-I-1,MCF,Non,66,,,01/09/2023,23/02/2023,30/03/2023,Physiologie animale,DIJON,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4479 *,6600_67MCF1023,26-I-1,MCF,Non,66,67,,01/09/2023,23/02/2023,30/03/2023,Diversité et Ecologie des macroalgues marines,Brest (ens.) / Plouzane (recherche),
0333298F,UNIVERSITE DE BORDEAUX,729 *,,26-I-1,MCF,Non,66,,,01/09/2023,23/02/2023,30/03/2023,Biologie végétale,Talence/Villenave d'Ornon,S
0342490X,UNIVERSITE DE MONTPELLIER,113 *,,26-I-1,MCF,Non,66,64,,01/09/2023,23/02/2023,30/03/2023,"Physiologie musculaire, biologie cellulaire, apprentissage par problème",Montpellier,
0353074B,UNIVERSITE DE RENNES (EPE),11 *,MCF1320,26-I-1,MCF,Non,66,,,01/09/2023,23/02/2023,30/03/2023,"Physiologie animale, physiologie électrophysiologie cardiovasculaire et respiratoire. Compétences en expérimentation animale.",RENNES,
0370800U,UNIVERSITE DE TOURS,4639 *,0207,26-I-1,MCF,Non,66,,,01/09/2023,23/02/2023,30/03/2023,Biologie Moléculaire Végétale,TOURS,
0542493S,UNIVERSITE DE LORRAINE,1651 *,66MCF0295,26-I-1,MCF,Non,66,,,01/09/2023,23/02/2023,30/03/2023,Biologie intégrative et génétique moléculaire chez les plantes,NANCY,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4211 *,0225,26-I-1,MCF,Non,66,,,01/09/2023,23/02/2023,30/03/2023,Physiologie,VANNES,
0673021V,UNIVERSITE DE STRASBOURG,4869 *,,26-I-1,MCF,Non,66,,,01/09/2023,23/02/2023,30/03/2023,physiologie animale et cellulaire,Schiltigheim,
0755976N,UNIVERSITE PARIS CITE,325,5331,26-I-1,MCF,Non,66,,,01/09/2023,02/02/2023,06/03/2023,Sciences du végétal,Campus Grands Moulins,S
0801344B,UNIVERSITE D'AMIENS,4653 *,,26-I-1,MCF,Non,66,64,,01/09/2023,23/02/2023,30/03/2023,BIOCHIMIE VEGETALE,POLE SCIENTIFIQUE SAINT LEU,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4986 *,0560,26-I-1,MCF,Non,66,,,01/09/2023,23/02/2023,30/03/2023,"Physiologie Animale, Oncoimmunologie, Microenvironnement tumoral, Biothérapie.",Campus Centre et CHU Mondor,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4999 *,1993,26-I-1,MCF,Non,66,,,01/09/2023,23/02/2023,30/03/2023,Métabolisme et physiologie du tissu adipeux,Campus de Senart,
0311384L,UNIVERSITE TOULOUSE 3,4810 *,203526,26-I-1,MCF,Non,67,,,01/09/2023,23/02/2023,30/03/2023,"Biodiversité, interactions biotiques, structure des communautés et fonctionnement des écosystèmes dans un contexte de changements environnementaux locaux à globaux.",TOULOUSE,
0342490X,UNIVERSITE DE MONTPELLIER,109 *,,26-I-1,MCF,Non,67,,,01/09/2023,23/02/2023,30/03/2023,Écologie et fonctionnement des écosystèmes forestiers,Montpellier,
0370800U,UNIVERSITE DE TOURS,4640 *,0353,26-I-1,MCF,Non,67,,,01/09/2023,23/02/2023,30/03/2023,Biologie des organismes / Ecologie,TOURS,
0383546Y,UNIVERSITE GRENOBLE ALPES,180,37194,26-I-1,MCF,Non,67,85,,01/09/2023,15/02/2023,17/03/2023,"Biomathématiques, biostatistiques et intelligence artificielle appliquées à l'écologie et à la santé",Grenoble,
0490970N,UNIVERSITE D'ANGERS,4477,PTMCF0252,26-I-1,MCF,Non,67,,,01/09/2023,20/02/2023,24/03/2023,Biologie Animale-Ecologie,ANGERS,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4695,0856,26-I-1,MCF,Non,67,,,01/09/2023,20/02/2023,22/03/2023,Réponses éco-évolutives de la biodiversité aux changements environnementaux,Villeurbanne,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4697,0500,26-I-1,MCF,Non,67,,,01/09/2023,20/02/2023,22/03/2023,"Ecologie génomique, du fonctionnement de l'organisme à celui des écosystèmes",Villeurbanne,
0755976N,UNIVERSITE PARIS CITE,326,5332,26-I-1,MCF,Non,67,,,01/09/2023,02/02/2023,06/03/2023,Ecologie et évolution des réseaux d¿interactions mutualistes,Campus Grands Moulins,S
0761904G,UNIVERSITE DE ROUEN,4673 *,,26-I-1,MCF,Non,67,,,01/09/2023,23/02/2023,30/03/2023,Écologie générale et systématique animale et végétale,Mont-Saint-Aignan,
0840685N,UNIVERSITE D'AVIGNON,4217 *,,26-I-1,MCF,Non,67,,,01/09/2023,23/02/2023,30/03/2023,"Ecologie et biostatistiques appliquées à la conservation de la biodiversité, à la restauration et à l'agroécologie",Avignon,
0912408Y,UNIVERSITE PARIS SACLAY,237 *,67MCF526,26-I-1,MCF,Non,67,,,01/09/2023,23/02/2023,30/03/2023,Botanique - Ecologie,Faculte des Sciences,
0931238R,UNIVERSITE PARIS 13,4513 *,0573,26-I-1,MCF,Non,67,65,,01/09/2023,23/02/2023,30/03/2023,,Bobigny,
7200664J,UNIVERSITE DE CORTE,4120 *,0061,26-I-1,MCF,Non,67,,,01/09/2023,23/02/2023,30/03/2023,Écologie marine et littorale en Méditerranée,CORTE,
9710585J,UNIVERSITE DES ANTILLES,4483 *,,26-I-1,MCF,Non,67,,,01/09/2023,23/02/2023,30/03/2023,écologie des forêts tropicales insulaires,CAMPUS DE FOUILLOLE,
9740478B,UNIVERSITE DE LA REUNION,4392,,26-I-1,MCF,Non,67,,,01/09/2023,01/03/2023,31/03/2023,Ecologie marine tropicale pour développer des recherches dans le domaine de la biodiversité des récifs coralliens,SAINT DENIS,
0211237F,UNIVERSITE DE DIJON,4717 *,E000000582,26-I-1,MCF,Non,68,69,,01/09/2023,23/02/2023,30/03/2023,Biologie Animale/Neurosciences,DIJON,
0333298F,UNIVERSITE DE BORDEAUX,732 *,,26-I-1,MCF,Non,68,,,01/09/2023,23/02/2023,30/03/2023,Biologie des organismes (N.B. : Mise en situation prévue lors de l'audition),Bordeaux/Talence,
0673021V,UNIVERSITE DE STRASBOURG,4870 *,,26-I-1,MCF,Non,68,69,,01/09/2023,23/02/2023,30/03/2023,Biologie animale,Strasbourg,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,460,,26-I-1,MCF,Non,68,,,01/09/2023,27/01/2023,03/03/2023,Biologie des organismes aquatiques,Campus Pierre et Marie Curie,
0342490X,UNIVERSITE DE MONTPELLIER,95 *,,26-I-1,MCF,Non,69,,,01/09/2023,23/02/2023,30/03/2023,"Domaines : épidémiologie environnementale, bio-statistiques, troubles cognitifs, avec expérience de collaborat° internationale et d¿enseignement en lecture critique d¿articles et bio-statistiques",Montpellier,
0353074B,UNIVERSITE DE RENNES (EPE),15 *,MCF0307,26-I-1,MCF,Non,69,,,01/09/2023,23/02/2023,30/03/2023,"Ethologie cognitive, Communication et cognition dans un contexte social chez les primates non-humains. Recherche au centre de primatologie de Paimpont. Enseignement L&M neurosciences comportementales.",RENNES,
0542493S,UNIVERSITE DE LORRAINE,1652 *,69-74MCF1038,26-I-1,MCF,Non,69,74,,01/09/2023,23/02/2023,30/03/2023,"Activité physique adaptée-santé, neurosciences et physiologie",METZ,
0860856N,UNIVERSITE DE POITIERS,4796 *,,26-I-1,MCF,Non,69,,,01/09/2023,23/02/2023,30/03/2023,Recherche : Physiopathologie des aspects cognitifs et neuropsychiatriques de la maladie de Parkinson.Enseignements et responsabilites collectives en Neurosciences en Licence et Master.,Poitiers,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4833 *,E2DE101819,26-I-1,MCF,Non,69,,,01/09/2023,23/02/2023,30/03/2023,"Enseignement : biologie et neurosciences comportementales.Recherche : éthologie, modèles oiseaux.",NANTERRE,
0931238R,UNIVERSITE PARIS 13,4514 *,0814,26-I-1,MCF,Non,69,,,01/09/2023,23/02/2023,30/03/2023,Ethologie,Villetaneuse,
0062205P,UNIVERSITE COTE D'AZUR,175 *,70 MCF 00756,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Analyse des processus créatifs et didactique du français,NICE,
0062205P,UNIVERSITE COTE D'AZUR,176 *,70MCF0111,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,EPS et pédagogie augmentée pour la formation du citoyen,NICE,
0134009M,UNIVERSITE AIX-MARSEILLE,1227 *,708,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Didactique des Arts Plastiques,Marseille,
0134009M,UNIVERSITE AIX-MARSEILLE,1228 *,Crea,26-I-2,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Enseignement de l'Histoire-Géographie en mention 1,Aix-en-Provence,
0134009M,UNIVERSITE AIX-MARSEILLE,1231 *,749,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,"Education STEM (sciences, technologie, ingénierie et mathématiques) et formation des enseignants du 1er degré",Marseille,
0134009M,UNIVERSITE AIX-MARSEILLE,1233 *,758,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,"Accompagnement, Tutorat, Evaluation",Marseille,
0141408E,UNIVERSITE DE CAEN,4618 *,,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Espaces sociaux et dispositifs pour l¿éducation et la formation,CAEN,
0251215K,UNIVERSITE DE BESANCON,4700 *,1683,26-I-1,MCF,Non,70,74,,01/09/2023,23/02/2023,30/03/2023,"Intervention en Education Physique et en Sports, Eduquer par les APSA, Formation des enseignants",BESANCON,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4487 *,7000MCF1271,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Sciences de l¿éducation,Rennes et autres sites,
0311383K,UNIVERSITE TOULOUSE 2,4704 *,,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Expertises en éducation et formation,TOULOUSE,
0311383K,UNIVERSITE TOULOUSE 2,4705 *,,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Processus socio-cognitif en éducation et en formation,TOULOUSE,
0311383K,UNIVERSITE TOULOUSE 2,4706 *,,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Les enjeux contemporains de l¿éducation et de la formation,TOULOUSE,
0312877J,ESPE ACADEMIE TOULOUSE,4707 *,,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Formation des enseignants des voies professionnelles et technologiques (didactique de l'hôtellerie-restauration),TOULOUSE,
0333298F,UNIVERSITE DE BORDEAUX,754 *,,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Analyse des situations de formation et de leurs publics dans différents contextes professionnelsMise en situation lors de l'audition,Campus Victoire - Bordeaux,S
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4379 *,683,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,"Sociologie de l'éducation, vie scolaire et travail coopératif",MONTPELLIER,
0350937D,UNIVERSITE RENNES 2,4468 *,0307,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Ingénierie de l'intervention en formation tout au long de la vie,RENNES,
0350937D,UNIVERSITE RENNES 2,4469 *,0137,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,"Ecole, enseignement, inclusion, diversité",RENNES,
0350937D,UNIVERSITE RENNES 2,4470 *,0752,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Inégalités éducatives et numériques dans le champ de l'intervention sociale,RENNES,
0383546Y,UNIVERSITE GRENOBLE ALPES,149,38913,26-I-1,MCF,Non,70,19,,01/09/2023,15/02/2023,17/03/2023,Sociologie de l'Education et des contextes scolaires,Grenoble,
0442953W,NANTES UNIVERSITE,79 *,1943,26-I-1,MCF,Non,70,16,,01/09/2023,23/02/2023,30/03/2023,"Théories de l'activité, éducation et formation",Nantes,
0442953W,NANTES UNIVERSITE,82 *,0226,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Politiques de la jeunesse,Nantes,
0450855K,UNIVERSITE D'ORLEANS,4546 *,MCF0147,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Sciences de l'éducation-didactique professionnelle-ergonomie,INSPE CVL,
0511296G,UNIVERSITE DE REIMS,4546 *,,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Sciences de l'éducation---Processus de professionnalisation enseignante,CHAUMONT,
0542493S,UNIVERSITE DE LORRAINE,1630 *,70MCF0041,29,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Formation des enseignants,NANCY,
0542493S,UNIVERSITE DE LORRAINE,1657 *,70MCF0667,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Sociologie de l¿éducation ¿ Méthodologie quantitative et qualitative,NANCY,
0597239Y,UNIVERSITE DE LILLE,173 *,,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,"Didactique et dispositifs innovants : rapports aux nouveaux savoirs dans le supérieur,secondaire ou primaire",Villeneuve d'Ascq,
0597239Y,UNIVERSITE DE LILLE,174 *,,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,"Formation des adultes, Ingénierie de formation",Villeneuve d'Ascq,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,85 *,MCF0005,26-I-1,MCF,Non,70,7,,01/09/2023,23/02/2023,30/03/2023,Formation des enseignants du premier degré dans le domaine « Enseigner le français à l'école primaire ».,Chamalieres,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,86 *,MCF1189,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,"Formation des enseignant.es du second et du premier degrés à la didactique de l'histoire. Interventions en didactique de l'histoire, histoire de l'éducation et en éducation comparée.",Chamalieres,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,87 *,MCF1193,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,"Master santé publique ; MEEF ; Licence SDE ; Dynamiques des interactions, formations et activité en promotion de la santé ; Chaire UNESCO Education et santé.",Chamalieres,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,89 *,MCF1202,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,"Formation des enseignant·es 1er et 2nd degrés : pédagogie, conception et évaluation de méthodes et outils pour la pratique enseignante, ingénierie de formation, développement professionnel.",Chamalieres,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4721,2897,26-I-1,MCF,Non,70,,,01/09/2023,20/02/2023,22/03/2023,Pédagogie de l'éducation à la citoyenneté,Villeurbanne,S
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4722,2889,26-I-1,MCF,Non,70,,,01/09/2023,20/02/2023,22/03/2023,Didactique des disciplines de l'enseignement supérieur - Inclusion,Villeurbanne,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4584 *,,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Education Artistique et Culturelle,Campus Berges du Rhone,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4585 *,,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,"Education à la santé, Education thérapeutique",Campus Berges du Rhone,
0720916E,UNIVERSITE DU MANS,4395 *,7007MCF0229,26-I-1,MCF,Non,70,7,,01/09/2023,23/02/2023,30/03/2023,"Ingénierie de formation / pédagogique, numérique éducatif, formation de formateurs.",LE MANS,S
0763448K,INSPE ACADEMIE DE NORMANDIE,4639 *,,26-I-1,MCF,Non,70,,,01/09/2023,23/02/2023,30/03/2023,Analyse de pratiques professionnelles et formation de formateurs,Mont-Saint-Aignan,
