UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0753431X,I.E.P DE PARIS,4128,,46-1,PR,Non,19,,,01/01/2023,22/02/2022,29/04/2022,Sciences Po recrute un.e Professeur.e des universités en sociologie qui sera affilié.e à l¿Observatoire sociologique du changement (OSC) et au Département de sociologie,Paris,
0753471R,CONSERVATOIRE NAT. DES ARTS ET METIERS,4257 *,,46-1,PR,Non,19,,,01/09/2022,24/02/2022,31/03/2022,SOCIOLOGIE DES TRANSFORMATIONS DU TRAVAIL ET DE L'EMPLOI,PARIS,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,381,,46-1,PR,Non,19,,,01/10/2022,01/02/2022,04/03/2022,sociologie,28 rue Serpente,S
0755976N,UNIVERSITE DE PARIS,234,1765,46-1,PR,Non,19,,,01/09/2022,26/01/2022,28/02/2022,Changement social et politique,Grands Moulins,S
0755976N,UNIVERSITE DE PARIS,235,1766,46-1,PR,Non,19,,,01/09/2022,26/01/2022,28/02/2022,Politiques culturelles et sociologie de la culture.,Grands Moulins,S
0772894C,UNIVERSITE GUSTAVE EIFFEL,60 *,,46-1,PR,Non,19,,,01/09/2022,24/02/2022,31/03/2022,"Sociologie du travail, sociologie des relations professionnelles",CHAMPS-SUR-MARNE,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4277 *,,46-3,PR,Non,19,,,01/09/2022,24/02/2022,31/03/2022,Socio-anthropologie des migrations internationales et de la santé...,Guyancourt,
0860856N,UNIVERSITE DE POITIERS,4733 *,,46-1,PR,Non,19,,,01/09/2022,24/02/2022,31/03/2022,SOCIOLOGIE GENERALE,POITIERS,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4247 *,,46-3,PR,Non,19,,,01/09/2022,24/02/2022,31/03/2022,sociologie du travail et de l'emploi,EVRY,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4749 *,CREA-PR-SSA,46-1,PR,Non,19,,,01/09/2022,24/02/2022,31/03/2022,Démographie,NANTERRE,
0931827F,UNIVERSITE PARIS 8,4626 *,,46-1,PR,Non,19,,,01/09/2022,24/02/2022,31/03/2022,Approches quantitatives et/ou sociologie du numérique,SAINT-DENIS,
0062205P,UNIVERSITE COTE D'AZUR,91,,CPJ,PR,Non,20,21,26,01/09/2022,11/02/2022,14/03/2022,"Chaire de Professeur Junior en Intelligence artificielle, Archéologie & Histoire",Nice,
0311383K,UNIVERSITE TOULOUSE 2,4641 *,,46-1,PR,Non,20,,,01/09/2022,24/02/2022,31/03/2022,Anthropologie du corps et de la personne,TOULOUSE,
0311383K,UNIVERSITE TOULOUSE 2,4642 *,,46-1,PR,Non,20,,,01/09/2022,24/02/2022,31/03/2022,"Anthropologie des savoirs, des patrimoines et des processus de création",TOULOUSE,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4340 *,0440,46-1,PR,Non,20,21,,01/09/2022,24/02/2022,31/03/2022,Archéologie de la Protohistoire en Europe méditerranéenne : les âges des métaux enFrance et en Méditerranée nord-occidentale,MONTPELLIER,S
0691775E,UNIVERSITE LYON 2 (LUMIERE),4521 *,,46-1,PR,Non,20,,,01/09/2022,24/02/2022,31/03/2022,"Anthropologie : religions, mobilités, mondes urbains",Campus Porte des Alpes,S
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4750 *,E2DE101648,46-1,PR,Non,20,,,01/09/2022,24/02/2022,31/03/2022,Anthropologue avec profil de recherche international pour dispenser des cours généralistes de la Licence au doctorat.,NANTERRE,
9740478B,UNIVERSITE DE LA REUNION,4346,,46-1,PR,Non,20,70,,01/09/2022,21/02/2022,31/03/2022,Anthropologie de l'éducation familiale dans les sociétés de l¿océan Indien,Site du Moufia,
0251215K,UNIVERSITE DE BESANCON,4622 *,0067,46-1,PR,Non,21,,,01/09/2022,24/02/2022,31/03/2022,Histoire médiévale (VIIIe-XIIIe siècle),Besancon,
0311383K,UNIVERSITE TOULOUSE 2,4643 *,,46-1,PR,Non,21,,,01/09/2022,24/02/2022,31/03/2022,Histoire grecque (Grèce égéenne) de l¿époque archaïque à l¿époque classique : histoire politique et culturelle,TOULOUSE,
0331766R,UNIVERSITE BORDEAUX MONTAIGNE,4339 *,,46-1,PR,Non,21,,,01/09/2022,24/02/2022,31/03/2022,Histoire de l¿art et archéologie du monde grec antique,PESSAC,
0623957P,UNIVERSITE D'ARTOIS,4389 *,PR,46-1,PR,Non,21,,,01/09/2022,24/02/2022,31/03/2022,"Histoire médiévale de l¿Occident latin, XIe-XVe siècle",UFR HISTOIRE GEOGRAPHIE,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4523 *,,46-1,PR,Non,21,,,01/09/2022,24/02/2022,31/03/2022,Histoire grecque et épigraphie,Campus Porte des Alpes - Berges du Rhone,S
0691775E,UNIVERSITE LYON 2 (LUMIERE),4526 *,,46-1,PR,Non,21,,,01/09/2022,24/02/2022,31/03/2022,Archéologie et Histoire de l'Art médiévales,Campus Porte des Alpes - Berges du Rhone,S
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4404 *,,46-1,PR,Non,21,,,01/09/2022,24/02/2022,31/03/2022,Histoire romaine,Lyon,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4700 *,1782,46-1,PR,Non,21,,,01/09/2022,24/02/2022,31/03/2022,Archéologie de l'Orient hellénistique et romain,Centre Michelet,S
0755890V,UNIVERSITE SORBONNE UNIVERSITE,374,,46-1,PR,Non,21,,,01/09/2022,01/02/2022,04/03/2022,Histoire du Moyen Âge : espace français (Xe-XIVe siècle),"1, rue Victor Cousin",S
0755890V,UNIVERSITE SORBONNE UNIVERSITE,378,,46-1,PR,Non,21,,,01/09/2022,01/02/2022,04/03/2022,Archéologie de l'Orient ancien,"3,rue Michelet",
0840685N,UNIVERSITE D'AVIGNON,4200 *,,46-1,PR,Non,21,,,01/09/2022,24/02/2022,31/03/2022,Histoire antique des mondes grecs et romains,Avignon,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4751 *,E2DE101659,46-1,PR,Non,21,,,01/09/2022,24/02/2022,31/03/2022,Histoire du Moyen Âge Ve  ¿ XIIe  siècles Occident latin et/ou Orient byzantin,NANTERRE,
0134009M,UNIVERSITE AIX-MARSEILLE,1122 *,Creation,46-1,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,Histoire de l'Art moderne du XVIe au XVIIIe siècle dans le monde méditerranéen,Aix-En-Provence et Marseille,
0141408E,UNIVERSITE DE CAEN,4567 *,,46-1,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,Histoire moderne,CAEN,
0251215K,UNIVERSITE DE BESANCON,4623 *,1434,46-1,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,Histoire moderne (XVIe-XVIIIe siècle),Besancon,
0311383K,UNIVERSITE TOULOUSE 2,4644 *,,46-1,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,Histoire de l'art,TOULOUSE,
0333296D,ESPE ACADEMIE BORDEAUX,671 *,671,46-3,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,Histoire et civilisations,INSPE Academie Bordeaux - site Gironde,S
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4339 *,0184,46-1,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,"Histoire contemporaine ; histoire militaire, histoire des politiques de défense et de sécurité internationales ; XIXe-XXIe siècles",MONTPELLIER,
0370800U,UNIVERSITE DE TOURS,4563 *,0877,46-1,PR,Non,22,18,,01/09/2022,24/02/2022,31/03/2022,Enjeux de la musique à l¿époque contemporaine (1800 à nos jours),TOURS,
0370800U,UNIVERSITE DE TOURS,4564 *,0839,46-1,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,"Histoire sociale, économique ou politique du XIXe ou du XXe siècle",TOURS,
0442953W,NANTES UNIVERSITE,22 *,1956,46-1,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,"Histoire de l'art contemporain, XIXe-Xxe siècles",Nantes,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,38 *,PR0607,46-1,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,"Enseignement d'histoire contemporaine à tous les niveaux de la Licence et préparation aux concours de l'enseignement secondaire (CAPES, agrégation).Profil recherche : Histoire XIXe et XXe siècles.",Clermont-Ferrand,
0673021V,UNIVERSITE DE STRASBOURG,4798 *,,46-3,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,"Histoire contemporaine seconde partie du Xxème siècle, histoire des relations internationales, relations franco-allemandes, construction européenne",Illkirch,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4405 *,,46-1,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,Histoire moderne,Lyon,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4686 *,1569,46-1,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,"Histoire contemporaine de l¿Amérique latine, XIXe-XXIe siècles, aspects intérieurs et extérieurs",Universite Paris 1 Pantheon-Sorbonne,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4695 *,10717,46-1,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,Histoire de l'art moderne : arts visuels (hors architecture) en Europe au XVIIè siècle,Institut d'Art et d'Archeologie,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4701 *,1786,46-1,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,"Histoire religieuse du XIXè siècle (France, Europe)",Sorbonne,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,373,,46-1,PR,Non,22,,,01/09/2022,01/02/2022,04/03/2022,Histoire du Brésil (du XVIe siècle au milieu du XIXe siècle),"1, rue Victor Cousin",S
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4262 *,,46-1,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,"Histoire culturelle et politique, XXe-XXIe siècles...",Guyancourt,
9730429D,UNIVERSITE DE LA GUYANE,142 *,,46-1,PR,Non,22,,,01/09/2022,24/02/2022,31/03/2022,"Histoire moderne et contemporaine, Spécialité « espace amazonien »",CAYENNE,
9740478B,UNIVERSITE DE LA REUNION,4351,,46-1,PR,Non,22,,,01/09/2022,21/02/2022,31/03/2022,Histoire moderne XVIème-XVIIIème,Site du Moufia,
0141408E,UNIVERSITE DE CAEN,4558 *,,46-1,PR,Non,23,,,01/09/2022,24/02/2022,31/03/2022,"Géomatique, analyse spatiale et géographie",CAEN,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4337 *,0282,46-1,PR,Non,23,,,01/09/2022,24/02/2022,31/03/2022,"Géomorphologie, Géographie physique et Géoarchéologie des littoraux méditerranéens",MONTPELLIER,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4338 *,0060,46-1,PR,Non,23,,,01/09/2022,24/02/2022,31/03/2022,Aménagement et développement des territoires,MONTPELLIER,
0490970N,UNIVERSITE D'ANGERS,4421,PTPR0006,46-1,PR,Non,23,,,01/09/2022,23/02/2022,25/03/2022,Géographie du tourisme et des loisirs,ANGERS,
0597239Y,UNIVERSITE DE LILLE,26 *,,46-1,PR,Non,23,,,01/09/2022,24/02/2022,31/03/2022,"Géographie, développement des territoires.",VILLENEUVE D'ASCQ,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,359,,46-1,PR,Non,23,,,01/09/2022,01/02/2022,04/03/2022,Géographie du développement : Asie et/ou Amérique du Sud,191 rue Saint-Jacques,S
0931238R,UNIVERSITE PARIS 13,4457 *,0156,46-1,PR,Non,23,,,01/09/2022,24/02/2022,31/03/2022,"Géographie physique et de l¿environnement, Géomatique",Villetaneuse,
0311383K,UNIVERSITE TOULOUSE 2,4645 *,,46-1,PR,Non,24,,,01/09/2022,24/02/2022,31/03/2022,Urbanisme et aménagement,TOULOUSE,
0383546Y,UNIVERSITE GRENOBLE ALPES,103 *,37629,46-1,PR,Non,24,,,01/09/2022,24/02/2022,31/03/2022,Transitions urbaines et planification - Projet urbain et transitions,Grenoble,
0595964M,UNIVERSITE DU LITTORAL,4322 *,1390,46-1,PR,Non,24,,,01/09/2022,24/02/2022,31/03/2022,Aménagement et Urbanisme. Profil « Gouvernance des territoires »,Dunkerque et Boulogne sur Mer,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4525 *,,46-1,PR,Non,24,,,01/09/2022,24/02/2022,31/03/2022,"Urbanisme, aménagement, politiques urbaines",Campus Porte des Alpes - Berges du Rhone,S
0772894C,UNIVERSITE GUSTAVE EIFFEL,61 *,,46-1,PR,Non,24,60,,01/09/2022,24/02/2022,31/03/2022,Systèmes urbains en transitions,CHAMPS-SUR-MARNE,
0772894C,UNIVERSITE GUSTAVE EIFFEL,62 *,,46-1,PR,Non,24,,,01/09/2022,24/02/2022,31/03/2022,Pratiques professionnelles et métiers de l'urbanisme. Urbanisme et santé,CHAMPS-SUR-MARNE,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4895 *,0858,46-1,PR,Non,24,,,01/09/2022,24/02/2022,31/03/2022,"Urbanisme, aménagement et action publique",Cite Descartes - Champs sur Marne,S
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4896 *,1399,46-1,PR,Non,24,,,01/09/2022,24/02/2022,31/03/2022,Finances publiques et action locale,Cite Descartes - Champs sur Marne,S
0062205P,UNIVERSITE COTE D'AZUR,92,,CPJ,PR,Non,25,26,34,01/09/2022,11/02/2022,14/03/2022,"Chaire de Professeur Junior en Neurosciences cognitives, cognition et expérimentation",Biot,
0062205P,UNIVERSITE COTE D'AZUR,122 *,,46-1 1C,PR,Non,25,26,,01/09/2022,24/02/2022,31/03/2022,Systèmes Dynamiques et Théorie Ergodique,NICE,
0134009M,UNIVERSITE AIX-MARSEILLE,1099 *,2845,51,PR,Non,25,,,01/09/2022,24/02/2022,31/03/2022,Géométrie algébrique réelle,MARSEILLE,S
0134009M,UNIVERSITE AIX-MARSEILLE,1101 *,CREATION BMS001,46-1 EX,PR,Non,25,,,01/09/2022,24/02/2022,31/03/2022,Dynamique holomorphe d'une variable complexe,MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,1102 *,2366,46-1,PR,Non,25,,,01/09/2022,24/02/2022,31/03/2022,Mathématiques fondamentales,MARSEILLE,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4439 *,2500PR1374,46-1,PR,Non,25,26,,01/09/2022,24/02/2022,31/03/2022,Probabilités / Statistique,Brest,
0442953W,NANTES UNIVERSITE,29 *,0012,46-1,PR,Non,25,,,01/09/2022,24/02/2022,31/03/2022,Géométrie,Nantes,
0490970N,UNIVERSITE D'ANGERS,4422,PTPR0668,51,PR,Non,25,,,01/09/2022,23/02/2022,25/03/2022,Géométrie des surfaces complexes,ANGERS,S
0490970N,UNIVERSITE D'ANGERS,4423,PTPR0242,46-1,PR,Non,25,,,01/09/2022,23/02/2022,25/03/2022,Mathématiques fondamentales,ANGERS,
0595964M,UNIVERSITE DU LITTORAL,4321 *,0262,46-1,PR,Non,25,26,,01/09/2022,24/02/2022,31/03/2022,"Optimisation combinatoire, Intelligence artificielle.",CALAIS,
0673021V,UNIVERSITE DE STRASBOURG,4799 *,,46-1,PR,Non,25,,,01/09/2022,24/02/2022,31/03/2022,Mathématiques,Strasbourg,
0694123G,ECOLE NORMALE SUPERIEURE DE LYON,4244 *,0108,46-1,PR,Non,25,26,,01/09/2022,24/02/2022,31/03/2022,Mathématiques,15 Parvis Rene Descartes,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,383,0789,46-1,PR,Non,25,,,01/09/2022,01/02/2022,04/03/2022,Analyse et Géométrie,Campus Pierre et Marie Curie,
0912408Y,UNIVERSITE PARIS SACLAY,165 *,25-26PR1501,46-1,PR,Non,25,26,,01/09/2022,24/02/2022,31/03/2022,Mathématiques et applications,Faculte des Sciences,
0062205P,UNIVERSITE COTE D'AZUR,123 *,,46-1,PR,Non,26,25,,01/09/2022,24/02/2022,31/03/2022,Calcul Haute Performance,NICE,
0333232J,INP DE BORDEAUX,4118 *,0021,46-1,PR,Non,26,,,01/09/2022,24/02/2022,31/03/2022,Mathématiques,Talence,S
0342490X,UNIVERSITE DE MONTPELLIER,9 *,,46-1,PR,Non,26,,,01/09/2022,24/02/2022,31/03/2022,Analyse et/ou Analyse numérique appliquée aux équations aux dérivées partielles.,Montpellier,
0381912X,INP DE GRENOBLE,4175 *,0474,46-1,PR,Non,26,27,,01/09/2022,24/02/2022,31/03/2022,"Cryptologie, théorie des codes et sécurités des calculs",GRENOBLE,
0421095M,UNIVERSITE DE SAINT-ETIENNE,4370 *,0025,46-1,PR,Non,26,,,01/09/2022,24/02/2022,31/03/2022,"MODÉLISATION MATHÉMATIQUE, ÉQUATIONS AUX DÉRIVÉES PARTIELLES, CALCUL SCIENTIFIQUE, INTERACTIONS",Saint-Etienne,S
0490970N,UNIVERSITE D'ANGERS,4424,PTPR0409,46-1,PR,Non,26,,,01/09/2022,23/02/2022,25/03/2022,"Statistique, probabilités",ANGERS,
0542493S,UNIVERSITE DE LORRAINE,1431 *,26PR0968,46-1,PR,Non,26,,,01/09/2022,24/02/2022,31/03/2022,"Mathématiques appliquées, Probabilités",NANCY,
0640251A,UNIVERSITE DE PAU,4255 *,,46-1,PR,Non,26,,,01/09/2022,24/02/2022,31/03/2022,Equations aux dérivées partielles avec ouverture sur les probabilités,PAU,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4678 *,20358,46-1,PR,Non,26,,,01/09/2022,24/02/2022,31/03/2022,"Mathématiques appliquées : économie, finance, décision, jeux, data science",Centre Pierre Mendes-France,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,387,0803,46-1,PR,Non,26,,,01/09/2022,01/02/2022,04/03/2022,"Apprentissage statistique, statistique mathématique ou appliquée",Campus Pierre et Marie Curie,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,388,2199,46-1,PR,Non,26,,,01/09/2022,01/02/2022,04/03/2022,"Probabilités, applications et interactions",Campus Pierre et Marie Curie,
0755976N,UNIVERSITE DE PARIS,205,2361,46-1,PR,Non,26,,,01/09/2022,26/01/2022,28/02/2022,Statistiques,75006,S
0760165S,INSA DE ROUEN,4089 *,0065,46-1,PR,Non,26,,,01/09/2022,24/02/2022,31/03/2022,"Contrôle optimal, Théorie du contrôle. Applications et méthodes numériques",SAINT ETIENNE DU ROUVRAY,
0762762P,UNIVERSITE DU HAVRE,4182 *,,46-1,PR,Non,26,,,01/09/2022,24/02/2022,31/03/2022,"La personne recrutée rejoindra l¿équipe systèmes dynamiques et problèmes d¿évolution et interviendra dans les enseignements de mathématiques de niveau BUT-1, BUT-2 et BUT-3 dans le département INFO.",UNIVERSITE LE HAVRE NORMANDIE,S
0801344B,UNIVERSITE D'AMIENS,4586 *,,46-1,PR,Non,26,,,01/09/2022,24/02/2022,31/03/2022,MATHEMATIQUES ET APPLICATIONS,POLE SCIENTIFIQUE SAINT LEU,
0830766G,UNIVERSITE DE TOULON (VAR),4224 *,,46-1,PR,Non,26,,,01/09/2022,24/02/2022,31/03/2022,"Mathématiques / EDP, calcul des variations, transport, optimisation",La Garde,
0860856N,UNIVERSITE DE POITIERS,4731 *,,46-1,PR,Non,26,,,01/09/2022,24/02/2022,31/03/2022,Statistiques - Probabilités,Poitiers,
0912423P,ENS PARIS-SACLAY,17 *,,46-1,PR,Non,26,,,01/09/2022,24/02/2022,31/03/2022,Mathématiques appliquées et application des mathématiques,GIF-SUR-YVETTE,
0931238R,UNIVERSITE PARIS 13,4447 *,0789,46-1,PR,Non,26,,,01/09/2022,24/02/2022,31/03/2022,"Traitement d'images. Modélisation, analyse de données, apprentissage, application en Biologie et en médecine",Villetaneuse,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4927 *,0145,46-1,PR,Non,26,70,,01/09/2022,24/02/2022,31/03/2022,Didactique des mathématiques,Tous sites Inspe,S
0062205P,UNIVERSITE COTE D'AZUR,124 *,,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,"Automates Cellulaires, Pavages, Informatique fondamentale",NICE,
0062205P,UNIVERSITE COTE D'AZUR,125 *,,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Traitement intelligent des données,NICE,
0062205P,UNIVERSITE COTE D'AZUR,126 *,,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Logiciel pour systèmes cyber-physiques,NICE,
0062205P,UNIVERSITE COTE D'AZUR,127 *,,46-3,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Informatique Fondamentale ou Appliquée,NICE,
0134009M,UNIVERSITE AIX-MARSEILLE,1089 *,CREATION 8,46-3,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,"Intelligence Artificielle, Représentation et ingénierie de la connaissance, Logique, Raisonnement, Problème SAT, applications à la modélisation bioinformatique.",MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,1103 *,0983,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,"Informatique, recherche en algorithmique, structures discrètes, logique, méthodes formelles, modèles de calcul, complexité, géométrie ou intelligence artificielle",MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,1104 *,CREATION 3,46-3,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,"En matière d'enseignement,de fortes compétences en program°graphique,réalité mixte et analyse d'image avancée pour la réalité virtuelle sont attendues.La recherche s'effectuera au laboratoire LIS",MARSEILLE LUMINY,
0141408E,UNIVERSITE DE CAEN,4552 *,,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,PR en Informatique. Le PR recruté sera rattaché au GREYC(Équipe CODAG) et devra effectuer ses enseignements dans le département Mathématiques et Informatique de l¿UFR des Sciences.,CAEN,
0221809X,UNIV. RENNES 1 (ENSSAT LANNION),4605 *,PR1129,46-3,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,"Professeur en informatique en école d'ingénieurs. Recherche à l'IRISA, Lannion: traitement automatique des langues et de la parole, gestion des données et des connaissances.",Lannion,
0290119X,ENI DE BREST,4035,,46-1,PR,Non,27,,,01/01/2023,25/02/2022,31/03/2022,voir profil de poste,plouzane,S
0311381H,INP DE TOULOUSE,4150 *,P000000629,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Réseau ou Vision Artificielle,TOULOUSE INP-ENSEEIHT - Toulouse,
0311382J,UNIVERSITE TOULOUSE 1,4269,,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Voir profil détaillé en pièce jointe,Toulouse,
0311713U,UNIV. TOULOUSE 2 (IUT BLAGNAC),4648 *,,46-3,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,"Système, Cloud virtualisation et Green IT",BLAGNAC,
0333232J,INP DE BORDEAUX,4119 *,0132,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Informatique,Talence,
0333298F,UNIVERSITE DE BORDEAUX,632 *,632,46-3,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Informatique,Pessac,S
0333298F,UNIVERSITE DE BORDEAUX,645 *,645,46-3,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Informatique en santé,Bordeaux,S
0333298F,UNIVERSITE DE BORDEAUX,661 *,661,46-3,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Informatique,Talence,S
0342490X,UNIVERSITE DE MONTPELLIER,11 *,,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,"Enseignement : Licence/Master Informatique. Prise de responsabilités.Recherche : Informatique théorique et fondamentale, IA, science des données, bioinformatique, analyse d'images, génie logiciel.",Montpellier,
0350097R,INSA DE RENNES,4078 *,27PR2022,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Informatique,RENNES,
0350097R,INSA DE RENNES,4079 *,27PR0100,46-3,PR,Non,27,,,01/11/2022,24/02/2022,31/03/2022,"Image numérique, robotique, médias & interactions, réalité virtuelle / augmentée",RENNES,
0350936C,UNIVERSITE RENNES 1,4622 *,PR0095,46-3,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Réseaux/Génie logiciel/Grandes masses de données,RENNES,
0350936C,UNIVERSITE RENNES 1,4626 *,PR1307,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,"Le/La candidat.e sera appelé.e à s'impliquer fortement dans la conception, la mise en place et le pilotage des enseignements fondamentaux d'informatique du cycle ingénieur de l'ESIR",RENNES,
0350937D,UNIVERSITE RENNES 2,4423 *,0754,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Méthodes de la science des données pour la géographie,Rennes,
0381912X,INP DE GRENOBLE,4176 *,0558,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,"Infrastructures, systèmes et réseaux grandes échelles",GRENOBLE,
0381912X,INP DE GRENOBLE,4177 *,0479,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,"Modèles, langages, algorithmes pour l'intelligence artificielle",GRENOBLE,
0383546Y,UNIVERSITE GRENOBLE ALPES,94 *,38640,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Systèmes sur le Web et sur support mobile ; perception et Interaction ; Cobotique ; modélisation du comportement humain ; recherche d'information multimédia,Grenoble,
0383546Y,UNIVERSITE GRENOBLE ALPES,115 *,20223,46-3,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Informatique,Grenoble,
0442953W,NANTES UNIVERSITE,33 *,0128,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Informatique,Nantes,
0490970N,UNIVERSITE D'ANGERS,4428,PTPR0001,46-1,PR,Non,27,,,01/09/2022,23/02/2022,25/03/2022,Informatique,ANGERS,
0542493S,UNIVERSITE DE LORRAINE,1426 *,27PR0599,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Informatique,NANCY,S
0542493S,UNIVERSITE DE LORRAINE,1427 *,27PR1245,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,"Professeur en informatique, Cybersécurité",NANCY,
0542493S,UNIVERSITE DE LORRAINE,1432 *,27PR0699,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Optimisation et Apprentissage,METZ,
0542493S,UNIVERSITE DE LORRAINE,1457 *,27PR1407,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Informatique,SAINT DIE DES VOSGES,
0542493S,UNIVERSITE DE LORRAINE,1520,,CPJ,PR,Non,27,61,69,16/12/2022,15/02/2022,17/03/2022,"Nature et objet du projet de recherche : Recherches en neurosciences.Nature et objet du projet d¿enseignement proposé : Cognitive Science, Cognitive Psychology, Neurosciences, Cognition and Language.",Nancy,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4186 *,0961,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Informatique / Cybersécurité,Vannes,
0601223D,UNIVERSITE DE TECHNOLOGIE DE COMPIEGNE,4153 *,0112,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,"représentation des connaissances, agents cognitifs",Compiegne,
0673021V,UNIVERSITE DE STRASBOURG,4800 *,,46-3,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Informatique,Strasbourg,
0720916E,UNIVERSITE DU MANS,4326 *,2700PRU0182,46-1,PR,Non,27,,,01/09/2022,24/02/2022,31/03/2022,Recherche : équipe LST du LIUM (Laboratoire d'Informatique de l'Université du Mans).Enseignement : informatique en licence et master.,LE MANS,
