UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0931827F,UNIVERSITE PARIS 8,4525 *,U0500MCF0233,26-I-1,MCF,Non,5,,,01/09/2021,25/02/2021,30/03/2021,Economie Sociale et Solidaire,SAINT-DENIS,
0931827F,UNIVERSITE PARIS 8,4526 *,U0500MCF0297,26-I-1,MCF,Non,5,,,01/09/2021,25/02/2021,30/03/2021,Sciences économiques,SAINT-DENIS,
0931827F,UNIVERSITE PARIS 8,4528 *,U0500MCF0304,26-I-1,MCF,Non,5,,,01/09/2021,25/02/2021,30/03/2021,"Economie quantitative, macroéconomie, finance",SAINT-DENIS,
0931827F,UNIVERSITE PARIS 8,4529 *,U0500MCF0607,26-I-1,MCF,Non,5,,,01/09/2021,25/02/2021,30/03/2021,Microéconomie,SAINT-DENIS,
0931827F,UNIVERSITE PARIS 8,4557 *,U0500MCF1023,26-I-1,MCF,Non,5,,,01/09/2021,25/02/2021,30/03/2021,Economie,TREMBLAY-EN-FRANCE,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4831 *,0733,26-I-1,MCF,Non,5,,,01/09/2021,25/02/2021,30/03/2021,"Économie bancaire, économie monétaire",FSEG mail des meches,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4832 *,0604,26-I-1,MCF,Non,5,,,01/09/2021,25/02/2021,30/03/2021,Microéconométrie appliquée,FSEG mail des meches,S
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4834 *,CREA/ERUDITE,26-I-1,MCF,Non,5,,,01/09/2021,25/02/2021,30/03/2021,Économie de la santé,FSEG mail des meches,
9710585J,UNIVERSITE DES ANTILLES,4393 *,,26-I-1,MCF,Non,5,,,01/09/2021,25/02/2021,30/03/2021,,SAINT-CLAUDE,
9740478B,UNIVERSITE DE LA REUNION,4315,,26-I-1,MCF,Non,5,,,01/09/2021,26/02/2021,30/03/2021,Sciences Economiques,SITES DU MOUFIA ET DU TAMPON,
0062205P,UNIVERSITE COTE D'AZUR,43 *,06 MCF 772,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Innovation en management et organisation,Nice,
0062205P,UNIVERSITE COTE D'AZUR,44 *,06 MCF 773,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"Marketing, distribution, approche des marchés étrangers",Nice,
0062205P,UNIVERSITE COTE D'AZUR,45 *,06 MCF 785,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Finance d¿entreprise,Nice,
0134009M,UNIVERSITE AIX-MARSEILLE,945 *,3178,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Finance d'entreprise,AIX EN PROVENCE,
0134009M,UNIVERSITE AIX-MARSEILLE,946 *,6603,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Management international,AIX EN PROVENCE,
0141408E,UNIVERSITE DE CAEN,4492 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Le ou la MCF interviendra en DUT & BUT Carrières Sociales et au sein de différentes licences professionnelles du département principalement.,ALENCON,
0171463Y,UNIVERSITE DE LA ROCHELLE,4165 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"Le/la candidat.e recruté.e aura comme principaux domaines d¿enseignement : les systèmes d¿information, la comptabilité /contrôle, ...",La Rochelle Universite,
0311086M,UNIV. TOULOUSE 3 (IUT),4690 *,611,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Sciences de gestion,CASTRES,
0311382J,UNIVERSITE TOULOUSE 1,4237,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"-Comptabilité-contrôle-audit-Enseignement de niveau licence, master et programme doctoral en langue anglaise-Publications dans les revues académiques internationales de haut niveau",2 rue du Doyen Gabriel Marty,
0311382J,UNIVERSITE TOULOUSE 1,4238,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"-Marketing-Enseignement de niveau licence, master et programme doctoral en langue anglaise-Publications dans les revues académiques internationales de haut niveau",2 rue du Doyen Gabriel Marty,
0311382J,UNIVERSITE TOULOUSE 1,4239,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"-Stratégie-Enseignement de niveau licence, master et programme doctoral en langue anglaise-Publications dans les revues académiques internationales de haut niveau",2 rue du Doyen Gabriel Marty,
0333357V,IUT DE BORDEAUX,561 *,1551,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Sciences de gestion,Dept GEA,
0333357V,IUT DE BORDEAUX,562 *,1566,26-I-1,MCF,Non,6,61,,01/09/2021,25/02/2021,30/03/2021,Gestion logistique et transport,Bordeaux - site de Bastide,
0350936C,UNIVERSITE RENNES 1,4546 *,MCF0368,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Finance,RENNES,
0350937D,UNIVERSITE RENNES 2,4391 *,0439,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,GRH et comportement organisationnel,Rennes et Saint-Brieuc,
0352317D,I.E.P DE RENNES,4071 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Comptabilité Écologique - Finance Durable - RSE,RENNES ET CAEN,
0370800U,UNIVERSITE DE TOURS,4500 *,0682,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"Management, CCA, Comptabilité, Contrôle de gestion, Audit",TOURS,
0370800U,UNIVERSITE DE TOURS,4501 *,1394,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Management stratégique,TOURS,
0370800U,UNIVERSITE DE TOURS,4502 *,1148,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Management et Gestion de projet,TOURS,
0383546Y,UNIVERSITE GRENOBLE ALPES,65 *,37749,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Comptabilité/contrôle de gestion/finance,Valence,
0383546Y,UNIVERSITE GRENOBLE ALPES,66 *,37666,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Gestion des ressources humaines et management des organisations,Grenoble,
0450855K,UNIVERSITE D'ORLEANS,4460 *,MCF0772,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,MARKETING-MARKETING DIGITAL-INNOVATION,UFR DEG - ORLEANS,
0511296G,UNIVERSITE DE REIMS,4473 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Comptabilité-Finance entreprise avec une orientation recherche en comptabilité écologique.,REIMS,
0511296G,UNIVERSITE DE REIMS,4476 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"Enseignements département TC DUT/BUT : marketing digital ,e-commerce, relation client Recherche : biens culturels, consommation et société",TROYES,
0542493S,UNIVERSITE DE LORRAINE,1328 *,06MCF0461,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"affaires internationales, commerce , marketing e t économie",METZ,
0542493S,UNIVERSITE DE LORRAINE,1337 *,06MCF0082,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Marketing,METZ,
0542493S,UNIVERSITE DE LORRAINE,1338 *,06MCF0401,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Sciences de gestion / Marketing,NANCY,S
0542493S,UNIVERSITE DE LORRAINE,1381 *,06MCF0649,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Sciences de gestion,EPINAL,
0542493S,UNIVERSITE DE LORRAINE,1383 *,06MCF0878,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Sciences de gestion,SARREGUEMINES,S
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4166 *,0353,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Comptabilité,Vannes,
0597065J,UNIVERSITE DE LILLE,212 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Gestion/Marketing en santé,LOOS,
0597065J,UNIVERSITE DE LILLE,243 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Stratégie,LILLE,
0597065J,UNIVERSITE DE LILLE,245 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Marketing Santé Social,LILLE,
0597065J,UNIVERSITE DE LILLE,246 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"Finance, Comptabilité, Contrôle",LILLE,
0597065J,UNIVERSITE DE LILLE,247 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"Marketing, Commerce et culture de consommation",LILLE,
0597065J,UNIVERSITE DE LILLE,249 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Stratégie,LILLE,
0632035V,UNIVERSITE CLERMONT AUVERGNE,254 *,MCF0153,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Profil finance-comptabilité avec une coloration gestion de patrimoine. Prise de responsabilité de master à envisager. Recherche cohérente avec la thématique management durable de CleRMa.,Clermont-Ferrand,S
0673021V,UNIVERSITE DE STRASBOURG,4693 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Comptabilité financière,Strasbourg,
0681166Y,UNIVERSITE DE MULHOUSE,4255 *,06 MCF 0529,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Contrôle / Stratégie / Management / Systèmes d¿information,"Fac des Sciences Eco, Soc. et Juridiques",
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4588,2381,26-I-1,MCF,Non,6,,,01/09/2021,24/02/2021,26/03/2021,Sciences de gestion,Villeurbanne,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4470 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"Le/la MCF interviendra dans les formations relevant du Tourisme, principalement en Master Tourisme et, accessoirement, dans les deux licences professionnelles.","Campus Porte des Alpes, Bron",
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4360 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Marketing digital,Lyon,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4361 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Contrôle de gestion,Lyon,
0720916E,UNIVERSITE DU MANS,4285 *,DEG06MCF-1,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Management Durable des Ressources Humaines et Gouvernance responsable,Le Mans,
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4300 *,692,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"E:Marketing. Etudes de marchés qualitatives ou quantitatives. E-commerce. Marketing numérique.R:Innovation et Développement des Organisations ou Environnement, Consommation Durable et Tourisme.",ANNECY,S
0750736T,UNIVERSITE PARIS-DAUPHINE,4276 *,137,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"Comptabilité, contrôle, audit",Paris,
0753471R,CONSERVATOIRE NAT. DES ARTS ET METIERS,4238 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,GESTION DES SERVICES DE LA SANTE,PARIS,S
0761904G,UNIVERSITE DE ROUEN,4525 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Enseignement : Contrôle Comptabilité Audit / ManagementRecherche : Contrôle Comptabilité Audit / Management,EVREUX,
0762762P,UNIVERSITE DU HAVRE,4173 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"Le (la) candidate doit être un(e) spécialiste de comptabilité, contrôle, audit. Il/elle devra participer à la dynamique de recherche du NIMEC. Il (elle) sera affecté(e) au PIM des AI de l'ULHN.",UNIVERSITE LE HAVRE NORMANDIE,S
0801344B,UNIVERSITE D'AMIENS,4535 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"MARKETING, MARKETING DE LA DISTRIBUTION, COMPORTEMENT DU CONSOMMATEUR",POLE UNIVERSITAIRE CATHEDRALE,
0830766G,UNIVERSITE DE TOULON (VAR),4203 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Comptabilité - Contrôle de gestion - Audit (CCA),TOULON AIX-EN-PROVENCE MARSEILLE,
0830766G,UNIVERSITE DE TOULON (VAR),4204 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"Ressources Humaines, Administration du personnel, GPEC",TOULON AIX-EN-PROVENCE MARSEILLE,
0860856N,UNIVERSITE DE POITIERS,4706 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"Enseignement en DUT GEA dans le domaine du controle de gestion sociale,de la strategie et de la gestion des emplois et competences.Recherche dans la thematique APOGEE",Poitiers,
0870669E,UNIVERSITE DE LIMOGES,4367 *,1037,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"Entrepreneuriat social, innovation sociale, innovation numérique et Business Models",LIMOGES,
0870669E,UNIVERSITE DE LIMOGES,4368 *,6749,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Gestion des ressources humaines et compétences numériques,LIMOGES,
0911990U,UNIV. EVRY (IUT EVRY),4231 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,MCF GESTION DES RESSOURCES HUMAINES(voir fiche de poste),EVRY,
0912408Y,UNIVERSITE PARIS SACLAY,70 *,06MCF1567,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Gestion de projet / Gestion de production-logistique,Sceaux,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4649 *,1226,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Marketing/Marketing digital,NANTERRE,
0922605G,INS FREJHEA,4089 *,,26-I-1,MCF,Non,6,19,,01/09/2021,25/02/2021,30/03/2021,Management des organisations inclusives,SURESNES,
0931238R,UNIVERSITE PARIS 13,4399 *,1300,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Stratégie et pilotage des organisations,Villetaneuse,
0931827F,UNIVERSITE PARIS 8,4532 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"Organisation, Management",SAINT-DENIS,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4833 *,1226,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Marketing digital,IAE Gustave Eiffel  et Campus Creteil,S
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4835 *,CREA/IRG,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Management / Management et santé,IAE Gustave Eiffel  Campus de Creteil,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4842 *,CREA/IRG,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,"Comptabilité, Finance",Departement Gestion des Entreprises et d,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4843 *,CREA/IRG,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Stratégie-Management,SITE DE VITRY,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4849 *,1237,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Stratégie-Management,CAMPUS DE SENART,
9730429D,UNIVERSITE DE LA GUYANE,130 *,,26-I-1,MCF,Non,6,,,01/09/2021,25/02/2021,30/03/2021,Comptabilité ; Contrôle de Gestion ; Audit,Cayenne,
9740478B,UNIVERSITE DE LA REUNION,4312,,26-I-1,MCF,Non,6,,,01/09/2021,26/02/2021,30/03/2021,Sciences de Gestion,SITE DE LA VICTOIRE,
0062205P,UNIVERSITE COTE D'AZUR,46 *,07 MCF 690,26-I-1,MCF,Non,7,,,01/09/2021,25/02/2021,30/03/2021,LEXICOLOGIE ROMANE,Nice,
0134009M,UNIVERSITE AIX-MARSEILLE,942 *,2659,26-I-1,MCF,Non,7,,,01/09/2021,25/02/2021,30/03/2021,Sociolinguistique,AIX EN PROVENCE,
0141408E,UNIVERSITE DE CAEN,4496 *,,26-I-1,MCF,Non,7,,,01/09/2021,25/02/2021,30/03/2021,"Phonétique, phonologie et prosodie du français",CAEN,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4403 *,0700MCF1366,26-I-1,MCF,Non,7,,,01/09/2021,25/02/2021,30/03/2021,"Linguistique française, linguistique générale et phonétique",BREST,
0342321N,UNIVERSITE DE MONTPELLIER,396 *,0006,26-I-1,MCF,Non,7,9,70,01/09/2021,25/02/2021,30/03/2021,"Didactique du français langue maternelle et langue de scolarisation, formation des enseignants",Montpellier,
0370800U,UNIVERSITE DE TOURS,4527 *,1479,26-I-1,MCF,Non,7,91,,01/09/2021,25/02/2021,30/03/2021,"Orthophonie, Méthodologie de la recherche",TOURS,
0450855K,UNIVERSITE D'ORLEANS,4448 *,MCF0172,26-I-1,MCF,Non,7,70,,01/09/2021,25/02/2021,30/03/2021,didactique du français - science de l'éducation,INSPE CENTRE VAL DE LOIRE - ORLEANS,
0542493S,UNIVERSITE DE LORRAINE,1334 *,07MCF0145,26-I-1,MCF,Non,7,,,01/09/2021,25/02/2021,30/03/2021,Didactique du français,METZ,S
0597065J,UNIVERSITE DE LILLE,251 *,,26-I-1,MCF,Non,7,16,70,01/09/2021,25/02/2021,30/03/2021,Sciences du langage,GRAVELINES,
0640251A,UNIVERSITE DE PAU,4231 *,MC0258,26-I-1,MCF,Non,7,,,01/09/2021,25/02/2021,30/03/2021,"Spécialiste de didactique du français langue étrangère,enseignement à tous les niveaux de la formation (L3 parcours FLE, M1 et M2 FLE. Recherche: laboratoire ALTER équipe « Arts et Savoirs ».",Pau,
0673021V,UNIVERSITE DE STRASBOURG,4694 *,,26-I-1,MCF,Non,7,,,01/09/2021,25/02/2021,30/03/2021,Didactique des langues et du FLE,Strasbourg,
0673021V,UNIVERSITE DE STRASBOURG,4695 *,,26-I-1,MCF,Non,7,,,01/09/2021,25/02/2021,30/03/2021,Education et Formation des enseignants en apprentissages fondamentaux du français: Production et compréhension du langage écrit,Strasbourg,
0720916E,UNIVERSITE DU MANS,4286 *,LET07MCF0281,26-I-1,MCF,Non,7,,,01/09/2021,25/02/2021,30/03/2021,"Didactique du Français Langue Etrangère et Seconde, variation et plurilinguisme, oral/écrit, pratiques littéraciques innovantes en éducation et formation.",Le Mans,
0751719L,UNIVERSITE PARIS 3 (SORBONNE NOUVELLE),4324 *,,26-I-1,MCF,Non,7,11,,01/09/2021,25/02/2021,30/03/2021,Interprétation,CAMPUS NATION,S
0751719L,UNIVERSITE PARIS 3 (SORBONNE NOUVELLE),4335 *,,26-I-1,MCF,Non,7,,,01/09/2021,25/02/2021,30/03/2021,Didactique du Français Langue Étrangère et Seconde et apprentissages numériques,CAMPUS NATION,S
0753488J,INALCO PARIS,4165,648,26-I-1,MCF,Non,7,15,,01/09/2021,16/02/2021,18/03/2021,Langue et linguistique khmères (cambodgien),Paris,
0753488J,INALCO PARIS,4172,737,26-I-1,MCF,Non,7,14,15,01/09/2021,16/02/2021,18/03/2021,"Langue, littérature et civilisation judéo-espagnoles",Paris,
0753488J,INALCO PARIS,4175,607,26-I-1,MCF,Non,7,27,,01/09/2021,16/02/2021,18/03/2021,TAL et traitement des données multilingues,Paris,
0755976N,UNIVERSITE DE PARIS,127,10,26-I-1,MCF,Non,7,,,01/09/2021,22/01/2021,26/02/2021,Psycholinguistique Expérimentale et Phonologie,Paris Rive Gauche (PRG),
0801344B,UNIVERSITE D'AMIENS,4537 *,,26-I-1,MCF,Non,7,,,01/09/2021,25/02/2021,30/03/2021,DISCOURS MEDIATIQUES ET COMMUNICATION,CAMPUS CITADELLE,
0801344B,UNIVERSITE D'AMIENS,4538 *,,26-I-1,MCF,Non,7,,,01/09/2021,25/02/2021,30/03/2021,"LINGUISTIQUE GENERALE, SEMANTIQUE, INTERCULTURALITE",CAMPUS CITADELLE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4651 *,293,26-I-1,MCF,Non,7,16,,01/09/2021,25/02/2021,30/03/2021,"Psycholinguistique, Neurocognition, Troubles du langage",NANTERRE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4652 *,524,26-I-1,MCF,Non,7,27,,01/09/2021,25/02/2021,30/03/2021,"Linguistique outillée, TAL et linguistique de corpus",NANTERRE,
0931827F,UNIVERSITE PARIS 8,4568 *,U0700MCF0392,26-I-1,MCF,Non,7,,,01/09/2021,25/02/2021,30/03/2021,Variation en contexte plurilingue,SAINT-DENIS,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4826 *,0069,26-I-1,MCF,Non,7,,,01/09/2021,25/02/2021,30/03/2021,Apprentissage du langage à l¿école et analyse du discours,site de l'inspe,
9740478B,UNIVERSITE DE LA REUNION,4308,,26-I-1,MCF,Non,7,70,,01/06/2021,22/02/2021,24/03/2021,"Didactique du français langue étrangère, plurilinguisme, numérique",CAMPUS UNIVERSITAIRE DU TAMPON,
9740478B,UNIVERSITE DE LA REUNION,4316,,26-I-1,MCF,Non,7,73,,01/09/2021,26/02/2021,30/03/2021,Maîtrise de la langue française - Lutte et prévention des situations d'illettrisme en milieux plurilingues - Accompagnement didactique et pédagogique,SITE DU MOUFIA,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4301 *,0322,26-I-1,MCF,Non,8,,,01/09/2021,25/02/2021,30/03/2021,Langue et litterature grecques,montpellier,
0383546Y,UNIVERSITE GRENOBLE ALPES,79 *,38070,26-I-1,MCF,Non,8,,,01/09/2021,25/02/2021,30/03/2021,Langue et littérature latines,Grenoble et Valence,
0640251A,UNIVERSITE DE PAU,4232 *,MC0025,26-I-1,MCF,Non,8,,,01/09/2021,25/02/2021,30/03/2021,"Ens.: Linguistique et littérature grecques (Licence, Master recherche et MEEF). Rech.: civilisation /linguistique/littérature grecques. Adm.: encadrement, direction",Pau,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,324,123,26-I-1,MCF,Non,8,,,01/09/2021,29/01/2021,05/03/2021,"Langue, littérature et civilisation grecques","1, rue Victor cousin",
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4854 *,CREA/LIS,26-I-1,MCF,Non,8,,,01/09/2021,25/02/2021,30/03/2021,"Langues, littératures et civilisations gréco-latines ¿ Santé",CAMPUS CENTRE/CAMPUS HENRI MONDOR,
0141408E,UNIVERSITE DE CAEN,4497 *,,26-I-1,MCF,Non,9,,,01/09/2021,25/02/2021,30/03/2021,"Poste MCF Littérature française XVIe siècle.Intervention en licence parcours ""Lettres : Culture, Écritures et Communication"" de la mention du Master(Recherche) « Arts Lettres & Civilisations"".",CAEN,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4304 *,0622,26-I-1,MCF,Non,9,,,01/09/2021,25/02/2021,30/03/2021,Théâtre Ancien régime et Humanités numériques,montpellier,
0350937D,UNIVERSITE RENNES 2,4398 *,0326,26-I-1,MCF,Non,9,,,01/09/2021,25/02/2021,30/03/2021,Littérature du XXe siècle,Rennes,S
0421095M,UNIVERSITE DE SAINT-ETIENNE,4330 *,0015,26-I-1,MCF,Non,9,,,01/09/2021,25/02/2021,30/03/2021,Littérature Médiévale,ST ETIENNE,S
0440984F,UNIVERSITE DE NANTES,4618 *,MCF0428,26-I-1,MCF,Non,9,,,01/09/2021,25/02/2021,30/03/2021,littérature et langue française du Moyen-Age et du XVIème siècle,NANTES,
0450855K,UNIVERSITE D'ORLEANS,4461 *,MCF0497,26-I-1,MCF,Non,9,,,01/09/2021,25/02/2021,30/03/2021,LITTÉRATURE ET ARTS,UFR LLSH - ORLEANS,
0595964M,UNIVERSITE DU LITTORAL,4284 *,,26-I-1,MCF,Non,9,,,01/09/2021,25/02/2021,30/03/2021,"Ancien français, Littérature française du Moyen Âge tardif",Boulogne-sur-Mer et Dunkerque,
0660437S,UNIVERSITE DE PERPIGNAN (VIA DOMITIA),4242 *,,26-I-2,MCF,Non,9,,,01/09/2021,25/02/2021,30/03/2021,Techniques d'expression ; Culture générale ; Note de synthèse / préparation aux concours ; Grands problèmes contemporains,IUT - NARBONNE,
0673021V,UNIVERSITE DE STRASBOURG,4696 *,,26-I-1,MCF,Non,9,,,01/09/2021,25/02/2021,30/03/2021,Littératures francophones,Strasbourg,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4486 *,,26-I-1,MCF,Non,9,,,01/09/2021,25/02/2021,30/03/2021,"La personne recrutée devra pouvoir assurer des cours (CM, TD) de littérature française du XVIIIe siècle à tous les niveaux, Licence, Master, concours.","Campus Begres du Rhone, LYON 7EME",
0694123G,ECOLE NORMALE SUPERIEURE DE LYON,4222 *,MCF0218,26-I-1,MCF,Non,9,,,01/09/2021,25/02/2021,30/03/2021,Littérature française du XVIIIe siècle,15 parvis Rene Descartes,
0751719L,UNIVERSITE PARIS 3 (SORBONNE NOUVELLE),4336 *,,26-I-1,MCF,Non,9,,,01/09/2021,25/02/2021,30/03/2021,Littérature d¿expression française des XXe et XXIe siècles,CAMPUS NATION,S
0755890V,UNIVERSITE SORBONNE UNIVERSITE,302,101,26-I-1,MCF,Non,9,,,01/09/2021,29/01/2021,05/03/2021,Littérature française du XVIIIè,"1, rue Victor Cousin",
0755890V,UNIVERSITE SORBONNE UNIVERSITE,303,208,26-I-1,MCF,Non,9,71,,01/09/2021,29/01/2021,05/03/2021,Littérature française et sciences de la communication,"1, rue Victor Cousin",
