UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
9840349G,UNIVERSITE DE POLYNESIE FRANCAISE,4245 *,,46-1,PR,Non,20,,,01/09/2024,22/02/2024,29/03/2024,L'enseignant -chercheur recruté sera spécialisé en archéologie de la Polynésie centrale avec une expérience de recherche variée dans la zone et des publications de haut niveau sur la région,punaauia,
0211237F,UNIVERSITE DE DIJON,4781 *,E000001077,46-1,PR,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire médiévale,DIJON,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4404 *,0050,46-1,PR,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire du Moyen Âge occidental (Moyen Âge central et tardif),Montpellier,
0350937D,UNIVERSITE RENNES 2,4492 *,0014,46-1,PR,Non,21,,,01/09/2024,22/02/2024,29/03/2024,"Moyen Age occidental, IXe-XIIe siècle (histoire sociale, culturelle et religieuse)",Rennes,
0370800U,UNIVERSITE DE TOURS,4681 *,1212,46-1,PR,Non,21,,,01/09/2024,22/02/2024,29/03/2024,"Histoire grecque, Histoire économique et sociale",TOURS,
0383546Y,UNIVERSITE GRENOBLE ALPES,264,37826,46-1,PR,Non,21,,,01/10/2024,22/02/2024,29/03/2024,Histoire des mondes grecs anciens (période classique et hellénistique),SAINT MARTIN D'HERES,
0442953W,NANTES UNIVERSITE,151 *,0126,46-1,PR,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire de l'Occident médiéval (XIe-XVe s.),Nantes,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,192 *,PR1347,46-1,PR,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire politique et sociale de l'Occident médiéval (VIe-XIIe siècles),Clermont-Ferrand,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4636 *,,46-1,PR,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire romaine,Campus Berges du Rhone &Portes des Alpes,S
0691775E,UNIVERSITE LYON 2 (LUMIERE),4637 *,,46-1,PR,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire des mondes chrétiens méditerranéens médiévaux : histoire religieuse et/ou culturelle (Xe-XVe siècles),Campus Berges du Rhone &Portes des Alpes,S
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4833 *,1771,46-1,PR,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire du haut Moyen Âge occidental (VIe-Xe siècle),Paris,S
0755890V,UNIVERSITE SORBONNE UNIVERSITE,506 *,,46-1,PR,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Archéologie et Histoire de l'art de l'Asie du Sud et du Sud-Est,3 rue Michelet,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,538 *,,46-1,PR,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire médiévale occidentale 12e-15e s,Sorbonne,
0870669E,UNIVERSITE DE LIMOGES,4492 *,,46-1,PR,Non,21,,,01/09/2024,22/02/2024,29/03/2024,Histoire ancienne.,FLSH LIMOGES,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4936 *,E2DE101681,46-1,PR,Non,21,,,01/09/2024,22/02/2024,29/03/2024,d¿Histoire de l¿art et d¿Archéologie du hautMoyen Âge occidental (Ve-XIe siècle),NANTERRE,
0134009M,UNIVERSITE AIX-MARSEILLE,1338 *,CREAPR46.3PR9,46-3,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Histoire des sociétés modernes et contemporaines : enjeux socio-culturels, environnementaux, politiques et géostratégiques",AIX EN PROVENCE,S
0311383K,UNIVERSITE TOULOUSE 2,4757 *,,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Histoire de l'art, arts décoratifs XVIIème - XVIIIème siècles",TOULOUSE,
0331766R,UNIVERSITE BORDEAUX MONTAIGNE,4406 *,,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire de l¿art contemporain,PESSAC,
0383546Y,UNIVERSITE GRENOBLE ALPES,263,38019,46-1,PR,Non,22,,,01/10/2024,22/02/2024,29/03/2024,Histoire de l¿art contemporain (XIXe-XXIe siècle),SAINT MARTIN D'HERES,
0450855K,UNIVERSITE D'ORLEANS,4608 *,PR0038,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire politique et culturelle du XIXe siècle en France et ou en Europe,"UFR Lettres,Langues et Sciences Humaines",
0542493S,UNIVERSITE DE LORRAINE,1841 *,22PR0144,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire de l¿Art moderne du XVe au XVIIIe siècle,NANCY,S
0597132G,UNIV. POLYTECHNIQUE HAUTS-DE-FRANCE,158 *,394,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,,Les Tertiales / Mont Houy/ou Cambrai,
0597239Y,UNIVERSITE DE LILLE,276 *,,46-3,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Histoire contemporaine : Histoire économique et sociale de la France (XIXesiècle), archivistique",Villeneuve d'Ascq,
0623957P,UNIVERSITE D'ARTOIS,4427 *,PR0239,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire contemporaine; XIXème - XXIème siècles ; France et Europe du nord-ouest.,Arras,
0640251A,UNIVERSITE DE PAU,4335,,46-1,PR,Non,22,,,01/09/2024,02/02/2024,05/03/2024,Histoire contemporaine,Pau,
0640251A,UNIVERSITE DE PAU,4336,,46-3,PR,Non,22,,,01/09/2024,02/02/2024,05/03/2024,Histoire contemporaine,Pau,
0660437S,UNIVERSITE DE PERPIGNAN (VIA DOMITIA),4304 *,,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Histoire moderne XVIe ¿ XVIIIe siècles : France méridionale, Péninsule ibérique. Approches sociales, économiques, environnementales",CAMPUS MOULIN A VENT PERPIGNAN,S
0673021V,UNIVERSITE DE STRASBOURG,4981 *,,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire du monde contemporain (19e-20e siècles),Strasbourg,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4638 *,,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Religions et sociétés, Europe et Amériques, XXe-XXIe siècle",Campus Berges du Rhone &Portes des Alpes,S
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4832 *,1554,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire contemporaine de l'Afrique sub-saharienne,Paris,
0753455Y,ECOLE NORMALE SUPERIEURE DE PARIS,4297 *,,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Professeur d'histoire de l'art moderne ((XVe-XVIIIe siècles),45 rue d'Ulm,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,534 *,,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire des relations internationales à l'époque moderne,"Sorbonne, Clignancourt",S
0761904G,UNIVERSITE DE ROUEN,4723 *,,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire moderne,Mont-Saint-Aignan,
0860856N,UNIVERSITE DE POITIERS,4835 *,,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Histoire contemporaine 19e 21e s, enseignement a tous les niveaux L, M, D, et preparation aux concours de l enseignement, pour la recherche inscription dans au moins un des axes du Criham",Poitiers,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4933 *,E2DE101716,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,"Histoire moderne, XVIe-XVIIIe s., Europe occidentale (hors France)et/ou mondes extra-européens",NANTERRE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4935 *,E2DE106171,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoire des pays européens (hors France) desannées 1850 aux années 1950,NANTERRE,
9710585J,UNIVERSITE DES ANTILLES,4517 *,,46-1,PR,Non,22,,,01/09/2024,22/02/2024,29/03/2024,Histoires des mondes contemporains. Une attention particulière sera portée aux profils présentant un dossier en histoire politique et sociale et études patrimoniales.,CAMPUS DE CHOELCHER MARTINIQUE,
0141408E,UNIVERSITE DE CAEN,4659 *,,46-1,PR,Non,23,,,01/09/2024,22/02/2024,29/03/2024,Géographie sociale et aménagement urbain,CAEN,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4520 *,2300PR0433,46-1,PR,Non,23,,,01/09/2024,22/02/2024,29/03/2024,géographie humaine de la mer et du littoral,Brest (ens.) / Plouzane (recherche),
0311383K,UNIVERSITE TOULOUSE 2,4758 *,,46-1,PR,Non,23,,,01/09/2024,22/02/2024,29/03/2024,"Territoires urbanisés, résiliences, mondes asiatiques",TOULOUSE,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4401 *,0010,46-1,PR,Non,23,24,,01/09/2024,22/02/2024,29/03/2024,Aménagement urbain,Montpellier,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4409 *,0066,46-1,PR,Non,23,,,01/09/2024,22/02/2024,29/03/2024,Géographie du développement,Montpellier,
0421095M,UNIVERSITE DE SAINT-ETIENNE,4454 *,0013,46-1,PR,Non,23,,,01/09/2024,22/02/2024,29/03/2024,Géomatique et applications géographiques,SAINT-ETIENNE,S
0640251A,UNIVERSITE DE PAU,4337,,46-1,PR,Non,23,,,01/09/2024,02/02/2024,05/03/2024,géo de l¿environnement capable de travailler sur les liens entre changements globaux et territoires. LMD. Des prises de responsabilité en recherche et pédagogie sont attendues.,Pau,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4642 *,,46-1,PR,Non,23,,,01/09/2024,22/02/2024,29/03/2024,"Géographie Physique, Connaissance des environnements actuels et anciens","Campus Porte des Alpes, Bron",S
0691775E,UNIVERSITE LYON 2 (LUMIERE),4643 *,,46-1,PR,Non,23,,,01/09/2024,22/02/2024,29/03/2024,Géographie rurale,"Campus Porte des Alpes, Bron",S
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4455 *,,46-1,PR,Non,23,,,01/09/2024,22/02/2024,29/03/2024,Géographie humaine : approches sociales de l'environnement,Lyon,
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4420 *,256,46-1,PR,Non,23,,,01/09/2024,22/02/2024,29/03/2024,"E:Géographie physique Licence Master, responsabilités pédagogiques.R:Géomorphologie des socio-écosystèmes, approche diachronique, portage de projets structurants.",CHAMBERY,S
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4835 *,14248,46-1,PR,Non,23,19,,01/09/2024,22/02/2024,29/03/2024,"Géographie, sociologie",Paris,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4836 *,1616,46-1,PR,Non,23,,,01/09/2024,22/02/2024,29/03/2024,Géographie sociale et urbaine,Paris,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,530 *,,46-1,PR,Non,23,,,01/09/2024,22/02/2024,29/03/2024,Géographie humaine et économique,Institut de Geographie et Amenagement,
0755976N,UNIVERSITE PARIS CITE,428,9507,46-1,PR,Non,23,24,,01/09/2024,02/02/2024,06/03/2024,"Géographie ¿ Aménagement : Études urbaines, Aménagement, Sciences des données",Campus Grands Moulins,S
0761904G,UNIVERSITE DE ROUEN,4724 *,,46-1,PR,Non,23,,,01/09/2024,22/02/2024,29/03/2024,Analyses et méthodologies appliquées aux transitions en géographie humaine,Mont-Saint-Aignan,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4934 *,E2DE101745,46-1,PR,Non,23,,,01/09/2024,22/02/2024,29/03/2024,Géographie Humaine : Systèmes socioécologiqueset territoires urbanisés,NANTERRE,
0931827F,UNIVERSITE PARIS 8,4752 *,,46-1,PR,Non,23,,,01/09/2024,22/02/2024,29/03/2024,Géographie physique et environnement,Saint-Denis,
0370800U,UNIVERSITE DE TOURS,4685 *,0056,46-1,PR,Non,24,,,01/09/2024,22/02/2024,29/03/2024,Développement territorial,TOURS,
0720916E,UNIVERSITE DU MANS,4431 *,2400PRU0015,46-1,PR,Non,24,,,01/09/2024,22/02/2024,29/03/2024,"Rudologie, économie circulaire et écologie territoriale",LE MANS,S
0762762P,UNIVERSITE DU HAVRE,4212 *,,46-1,PR,Non,24,23,,01/09/2024,22/02/2024,29/03/2024,"De la personne recrutée, sera attendue une expérience notable dans le champ de l¿aménagement et de l¿urbanisme tant du point de vue de la pédagogie que de la recherche.",UNIVERSITE LE HAVRE NORMANDIE,S
0772894C,UNIVERSITE GUSTAVE EIFFEL,120 *,,46-1,PR,Non,24,,,01/09/2024,22/02/2024,29/03/2024,Approches sociotechniques de l'urbanisme et de l'aménagement,CHAMPS-SUR-MARNE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4937 *,E2DE106172,46-1,PR,Non,24,,,01/09/2024,22/02/2024,29/03/2024,Urbanisme et enjeux environnementaux.Le poste appelle à une réflexion critique sur les évolutions de l¿urbanisme en lien avec celles de l¿environnement.,NANTERRE,
0062205P,UNIVERSITE COTE D'AZUR,246 *,25PR0079,46-1,PR,Non,25,,,01/09/2024,22/02/2024,29/03/2024,"Analyse, Géométrie, Dynamique",NICE,
0062205P,UNIVERSITE COTE D'AZUR,247 *,25/26PR1159,46-1,PR,Non,25,26,,01/09/2024,22/02/2024,29/03/2024,"Analyse des EDP, Probabilités",NICE,
0134009M,UNIVERSITE AIX-MARSEILLE,1401 *,CREAPR46-3 N5,46-3,PR,Non,25,26,,01/09/2024,22/02/2024,29/03/2024,Mathématiques,MARSEILLE,
0211237F,UNIVERSITE DE DIJON,4799 *,E000000567,46-1,PR,Non,25,,,01/09/2024,22/02/2024,29/03/2024,Systèmes dynamiques,DIJON,S
0311384L,UNIVERSITE TOULOUSE 3,4902 *,45493,46-4,PR,Non,25,26,,01/09/2024,22/02/2024,29/03/2024,Mathématiques,Toulouse,
0342490X,UNIVERSITE DE MONTPELLIER,167 *,,46-1,PR,Non,25,,,01/09/2024,22/02/2024,29/03/2024,"Géométrie des groupes, géométrie différentielle",Montpellier,
0370800U,UNIVERSITE DE TOURS,4695 *,0293,46-1,PR,Non,25,,,01/09/2024,22/02/2024,29/03/2024,Mathématiques fondamentales,Tours,
0383546Y,UNIVERSITE GRENOBLE ALPES,250,36887,46-4,PR,Non,25,,,01/10/2024,22/02/2024,29/03/2024,Théorie des représentations,Grenoble,
0450855K,UNIVERSITE D'ORLEANS,4609 *,PR0044,46-1,PR,Non,25,,,01/09/2024,22/02/2024,29/03/2024,"Analyse harmonique, EDP théoriques et intéractions",UFR Sciences et Techniques,
0490970N,UNIVERSITE D'ANGERS,4521,PTPR0450,51,PR,Non,25,,,01/09/2024,19/02/2024,22/03/2024,"Equation différentielle partielle (EDP), Physique mathématique, analyse semi classique",ANGERS,
0623957P,UNIVERSITE D'ARTOIS,4432 *,PR0003,46-1,PR,Non,25,,,01/09/2024,22/02/2024,29/03/2024,Enseignements: Les mathématiques enseignées concernent tous les niveaux (licence et master). Recherche: Algèbre et Géométrie.Voir la page web du LML: http://lml.univ-artois.fr/public/index.html,Lens,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,156 *,PR0729,46-1,PR,Non,25,,,01/09/2024,22/02/2024,29/03/2024,Mathématiques fondamentales,Aubiere,S
0673021V,UNIVERSITE DE STRASBOURG,4982 *,,46-1,PR,Non,25,,,01/09/2024,22/02/2024,29/03/2024,Mathématique,Strasbourg,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,533 *,,46-3,PR,Non,25,26,32,01/09/2024,22/02/2024,29/03/2024,Formation initiale et continue des enseignants du premier et du second degrés,10 rue Molitor,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,593 *,1240,46-1,PR,Non,25,,,01/09/2024,22/02/2024,29/03/2024,Mathématiques Fondamentales et Interactions,Campus Pierre et Marie Curie,
0772894C,UNIVERSITE GUSTAVE EIFFEL,121 *,,46-1,PR,Non,25,,,01/09/2024,22/02/2024,29/03/2024,Analyse,CHAMPS-SUR-MARNE,
0870669E,UNIVERSITE DE LIMOGES,4481 *,,46-1,PR,Non,25,,,01/10/2024,22/02/2024,29/03/2024,"Théorie des nombresInvestissement dans le Master Cryptis : direction d¿équipes pédagogiques, participation active dans la gestion et dans l¿évolution de ce master.",LIMOGES,
0912408Y,UNIVERSITE PARIS SACLAY,289 *,25-26PR1012,46-1,PR,Non,25,26,,01/09/2024,22/02/2024,29/03/2024,Mathématiques et applications,Orsay,
0133774G,ECOLE CENTRALE DE MARSEILLE,4042 *,16,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,analyse théorique des équations aux dérivées partielles ou analyse de schémas numériques pour ces équations,Marseille,
0134009M,UNIVERSITE AIX-MARSEILLE,1406 *,2988,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,Analyse numérique des équations aux dérivées partielles,MARSEILLE,S
0310152X,INSA DE TOULOUSE,4130 *,0011,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,Statistique-Modélisation/Sciences du CalculStatistics-Modeling / Computational Sciences,TOULOUSE,
0311383K,UNIVERSITE TOULOUSE 2,4759 *,,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,"Statistique, apprentissage",TOULOUSE,
0333232J,INP DE BORDEAUX,4147 *,0074,46-1,PR,Non,26,61,,01/09/2024,22/02/2024,29/03/2024,Mathématiques appliquées,Talence,S
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4418 *,0149,46-1,PR,Non,26,27,,01/09/2024,22/02/2024,29/03/2024,"Sciences des données, visualisation, filière MIASHS et enseignements transversauxEquipes de recherche : IMAG, LIRMM ou TETIS",Montpellier,
0350095N,ECOLE HAUTES ETUDES SANTE PUB,4052 *,,46-1,PR,Non,26,27,61,01/09/2024,22/02/2024,29/03/2024,"Professeur.e des universités en informatique/mathématiques appliquées, spécialisé.e en santé",Paris,S
0383546Y,UNIVERSITE GRENOBLE ALPES,252,37347,46-1,PR,Non,26,,,01/10/2024,22/02/2024,29/03/2024,"Analyse numérique des EDP, modélisation, contrôle et optimisation",Grenoble,
0442953W,NANTES UNIVERSITE,198 *,0662,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,Statistiques,Nantes,
0442953W,NANTES UNIVERSITE,206 *,0471,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,"Calcul scientifique, analyse numérique  et modélisation.",Nantes,
0450855K,UNIVERSITE D'ORLEANS,4610 *,PR0052,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,"Analyse, probabilités en interaction avec la physique statistique",UFR Sciences et Techniques,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4261 *,ETP_0067,46-3,PR,Non,26,25,,01/09/2024,22/02/2024,29/03/2024,Mathématiques / Statistique,Vannes,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4267 *,ETP_0566,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,Statistique appliquée,Vannes,
0597132G,UNIV. POLYTECHNIQUE HAUTS-DE-FRANCE,163 *,519,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,,Le Mont Houy,
0597239Y,UNIVERSITE DE LILLE,241 *,,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,Probabilités et statistiques,Villeneuve d'Ascq,
0640251A,UNIVERSITE DE PAU,4339,,46-1,PR,Non,26,,,01/09/2024,02/02/2024,05/03/2024,Statistique,Pau,S
0673021V,UNIVERSITE DE STRASBOURG,4983 *,,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,Mathématique,Strasbourg,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4788,0112,46-1,PR,Non,26,,,01/09/2024,21/02/2024,22/03/2024,Probabilités et statistiques pour la modélisation et la gestion des risques,villeurbanne,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4838 *,1724,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,"Apprentissage statistique. Statistique, IA et Science des données",Paris,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,592 *,0837,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,"Professeur de statistique : apprentissage statistique, statistique mathématique ou appliquée",Campus Pierre et Marie Curie,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,595 *,2311,46-1 1C,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,Analyse théorique et numérique des équations d¿évolution,Campus Pierre et Marie Curie,
0755976N,UNIVERSITE PARIS CITE,456,9458,46-1,PR,Non,26,,,01/09/2024,02/02/2024,06/03/2024,STATISTIQUE ET APPLICATIONS,MIRABEAU,S
0755976N,UNIVERSITE PARIS CITE,483,8515,46-1,PR,Non,26,,,01/09/2024,02/02/2024,06/03/2024,Statistiques appliquées et sciences des données.,Campus Grands Moulins,S
0762762P,UNIVERSITE DU HAVRE,4213 *,,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,"Modélisation, Analyse qualitative des Équations aux dérivées partielles, Applications au vivant.  Enseignements en L et M.",UNIVERSITE LE HAVRE NORMANDIE,S
0860856N,UNIVERSITE DE POITIERS,4846 *,,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,"Equations aux derivees partielles et Applications, en interactions avec l imagerie et sante et/ou avec la mecanique des fluides. Competences en calcul haute performance appreciees.",Poitiers,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4362 *,,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,"Probabilités, Applications, Interactions",EVRY,
0912408Y,UNIVERSITE PARIS SACLAY,290 *,26PR109,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,"Statistiques, Probabilités",Orsay,
0931238R,UNIVERSITE PARIS 13,4556 *,0163,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,Probabilités,Villetaneuse,
0952259P,CY CERGY PARIS UNIVERSITE,226 *,,46-1,PR,Non,26,,,01/09/2024,22/02/2024,29/03/2024,Mathématiques appliquées et applications des mathématiques,pontoise,
0062205P,UNIVERSITE COTE D'AZUR,248 *,27PR1063,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,Informatique Fondamentale et Appliquée,NICE,
0211139Z,UNIVERSITE DE DIJON (IUT DIJON),4820 *,,46-3,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,Informatique,DIJON,
0251215K,UNIVERSITE DE BESANCON,4750 *,0679,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,Département d Informatique des Systèmes ComplexesFiabilité logicielle ou Systèmes distribués,Besancon,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4523 *,2700PR0126,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,Cf fiche,Brest,
0311381H,INP DE TOULOUSE,4184 *,,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,"Méthodes formelles pour la modélisation, validation et vérification des systèmes logiciels",TOULOUSE,
0311381H,INP DE TOULOUSE,4185 *,,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,"Vision par ordinateur, Apprentissage profond, Traitement et Analyse d'images et de contenus visuels",TOULOUSE,
0311381H,INP DE TOULOUSE,4190 *,,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,"Problèmes inverses pour le traitement d'images, imagerie médicale, apprentissage",TOULOUSE,
0311383K,UNIVERSITE TOULOUSE 2,4760 *,,46-1,PR,Non,27,,,01/10/2024,22/02/2024,29/03/2024,"Intelligence artificielle, informatique",TOULOUSE,
0333232J,INP DE BORDEAUX,4148 *,0166,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,Réseaux,Talence,
0353074B,UNIVERSITE DE RENNES,125 *,PR0787,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,"Professeur IUT, département informatique : données, IA, apprentissage. Recherche à l'IRISA : gestion des données, des connaissances, IA, parole / langage (liste non exhaustive).",LANNION,
0353074B,UNIVERSITE DE RENNES,132 *,PR0180,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,"CybersécuritéEns. : cybersécurité et informatique, prise de responsabilités au sein de l'EUR CyberschoolRech. : expérience reconnue dans tout domaine de la cybersécurité, intégration à l'IRISA",Rennes,
0353074B,UNIVERSITE DE RENNES,133 *,PR0050,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,"InformatiqueEns. : responsabilités collectives enseignement déjà avérées, et à prendre au sein de l'ISTICRech. : expérience reconnue en informatique, intégration dans une équipe de l'IRISA",RENNES,
0370800U,UNIVERSITE DE TOURS,4700 *,0735,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,Informatique,Tours,
0381912X,INP DE GRENOBLE,4244 *,0546,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,Réseaux et sécurité,SAINT MARTIN D'HERES,
0381912X,INP DE GRENOBLE,4251 *,0759,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,Informatique et réseaux,SAINT MARTIN D'HERES,
0383546Y,UNIVERSITE GRENOBLE ALPES,249,36859,46-1,PR,Non,27,,,01/10/2024,22/02/2024,29/03/2024,"Conception, programmation et gestion de systèmes évolutifs, devops",Grenoble,
0383546Y,UNIVERSITE GRENOBLE ALPES,253,37514,46-1,PR,Non,27,,,01/10/2024,22/02/2024,29/03/2024,"IA générative, IA symbolique, bases de connaissances",Grenoble,
0383546Y,UNIVERSITE GRENOBLE ALPES,280,38000,46-1,PR,Non,27,,,01/10/2024,22/02/2024,29/03/2024,"Systèmes Interactifs et cognitifs, Modélisation, extraction et représentation des données et connaissances",Grenoble,
0383546Y,UNIVERSITE GRENOBLE ALPES,292,,46-3,PR,Non,27,,,01/10/2024,22/02/2024,29/03/2024,Informatique,Grenoble,
0442953W,NANTES UNIVERSITE,210 *,0089,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,Informatique / données,Nantes,
0542493S,UNIVERSITE DE LORRAINE,1776 *,27PR0098,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,Informatique,NANCY,
0542493S,UNIVERSITE DE LORRAINE,1832 *,27PR0344,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,"Informatique, IHM",METZ,S
0542493S,UNIVERSITE DE LORRAINE,1845 *,27PR0297,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,Informatique,METZ,S
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4266 *,ETP_0075,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,Génie Logiciel,Vannes,S
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4268 *,ETP_0667,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,Informatique,Vannes,
0597131F,INSA HAUTS-DE-FRANCE,14 *,958,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,,Le Mont Houy,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,160 *,PR0855,46-1,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,Optimisation combinatoire et  recherche opérationnelle  ou gestion de données et intelligence artificielle,Aubiere,
0640251A,UNIVERSITE DE PAU,4340,,46-1,PR,Non,27,,,01/09/2024,02/02/2024,05/03/2024,Informatique,Anglet,
0690192J,INSA DE LYON,4371 *,0012,46-3,PR,Non,27,,,01/09/2024,22/02/2024,29/03/2024,Intelligence artificielle / Apprentissage automatique,VILLEURBANNE,
